LIPID_NAME	AO_LDLR_1f_chow	AO_LDLR_1m_chow	AO_LDLR_2f_chow	AO_LDLR_2m_chow	AO_LDLR_13f_chow	AO_LDLR_13m_chow	AO_LDLR_5f_WD	AO_LDLR_5m_WD	AO_LDLR_6f_WD	AO_LDLR_6m_WD	AO_LDLR_10f_WD	AO_LDLR_11m_WD	AO_PCSK9_1f_chow	AO_PCSK9_1m_chow	AO_PCSK9_2f_chow	AO_PCSK9_2m_chow	AO_PCSK9_13f_chow	AO_PCSK9_13m_chow	AO_PCSK9_5f_WD	AO_PCSK9_5m_WD	AO_PCSK9_6f_WD	AO_PCSK9_6m_WD	AO_PCSK9_10f_WD	AO_PCSK9_12m_WD	AO_BL6_1f_chow	AO_BL6_1m_chow	AO_BL6_2f_chow	AO_BL6_2m_chow	AO_BL6_13f_chow	AO_BL6_13m_chow	AO_BL6_5f_WD	AO_BL6_6f_WD	AO_BL6_6m_WD	AO_BL6_7m_WD	AO_BL6_10f_WD	AO_BL6_12m_WD	LI_LDLR_1f_chow	LI_LDLR_1m_chow	LI_LDLR_2f_chow	LI_LDLR_2m_chow	LI_LDLR_3m_chow	LI_LDLR_4m_chow	LI_LDLR_5f_WD	LI_LDLR_5m_WD	LI_LDLR_6f_WD	LI_LDLR_6m_WD	LI_LDLR_7f_WD	LI_LDLR_11m_WD	LI_PCSK9_1f_chow	LI_PCSK9_1m_chow	LI_PCSK9_2f_chow	LI_PCSK9_2m_chow	LI_PCSK9_3f_chow	LI_PCSK9_3m_chow	LI_PCSK9_5f_WD	LI_PCSK9_5m_WD	LI_PCSK9_6f_WD	LI_PCSK9_6m_WD	LI_PCSK9_7f_WD	LI_PCSK9_7m_WD	LI_BL6_1f_chow	LI_BL6_1m_chow	LI_BL6_2f_chow	LI_BL6_2m_chow	LI_BL6_3f_chow	LI_BL6_3m_chow	LI_BL6_5f_WD	LI_BL6_6f_WD	LI_BL6_6m_WD	LI_BL6_7f_WD	LI_BL6_7m_WD	LI_BL6_12m_WD	PL_LDLR_1f_chow	PL_LDLR_1m_chow	PL_LDLR_2f_chow	PL_LDLR_2m_chow	PL_LDLR_3m_chow	PL_LDLR_4m_chow	PL_LDLR_5f_WD	PL_LDLR_5m_WD	PL_LDLR_6f_WD	PL_LDLR_6m_WD	PL_LDLR_7f_WD	PL_LDLR_11m_WD	PL_PCSK9_1f_chow	PL_PCSK9_1m_chow	PL_PCSK9_2f_chow	PL_PCSK9_2m_chow	PL_PCSK9_3f_chow	PL_PCSK9_3m_chow	PL_PCSK9_5f_WD	PL_PCSK9_5m_WD	PL_PCSK9_6f_WD	PL_PCSK9_6m_WD	PL_PCSK9_7f_WD	PL_PCSK9_7m_WD	PL_BL6_1f_chow	PL_BL6_1m_chow	PL_BL6_2f_chow	PL_BL6_2m_chow	PL_BL6_3f_chow	PL_BL6_3m_chow	PL_BL6_5f_WD	PL_BL6_6f_WD	PL_BL6_6m_WD	PL_BL6_7f_WD	PL_BL6_7m_WD	PL_BL6_8m_WD
PC 16:1/18:3																																					0.0038731557	0.0055724455	0.0035103573	0.0048401701	0.0049320293	0.0051721586																			0.0024406537	0.0034921413	0.0023609546	0.0047085464	0.0028028668	0.0051904822																																										
PC 16:1/20:1																																																							0.0019969487	0.0092841914	0.0033568692	0.015874249		0.0078947046																																																
PC 16:1/20:3																																					0.0076280302	0.0085848707	0.005976297	0.0068866701	0.0120851158	0.0104483975	0.0212743624	0.0160422021	0.0220920987	0.0191242367	0.0168623446	0.0221443426		0.0052792464	0.0032337841	0.0129158173	0.0076222229		0.0232054886	0.0196104509	0.0221907744	0.0335148965	0.0240854388	0.0264182108	0.0036001758	0.012817235	0.0058737216		0.0041582718	0.0092950308	0.0224707515	0.0198617885	0.0186223394	0.0236326289	0.0151103715	0.0117996903							3.9731448585	9.5847420277		8.9354515444	5.9022673745	7.2816859397							1.6685098842		1.8625479725	3.521537006	1.7855873578	1.6324887566												
PC 16:1/20:4							0.0063770492	0.0089752945	0.0088459611	0.0119429646	0.0076622777	0.007067477	0.0038411044	0.0032119708	0.0034643175	0.0046879476		0.0037194407	0.0067097545	0.0078279868	0.0056828217	0.0086104378	0.0032858781	0.0053533938							0.004969926	0.0066834234	0.007631411	0.008356474	0.0033798428	0.0073106531	0.0220643149	0.0243839048	0.0186135258	0.0186528853	0.0259602562	0.0263939045	0.021229321	0.0203321403	0.0181957971	0.0175624452	0.017503752	0.0194893143	0.0194833249	0.0190868213	0.0154568986	0.0320637538	0.0288197744	0.0189797386	0.026339864	0.0253414592	0.0219172206	0.0347402998	0.0234450369	0.0307016275	0.013255642	0.0277740162	0.016742717	0.0222227098	0.0205577383	0.0210959485	0.0243739079	0.0290556652	0.0166924962	0.0245625906	0.015485297	0.0103155221		2.1262366271		1.8173676378	2.8545970265	1.9904264696	3.8299174369	8.4460674419		6.6336351198	5.1462262893	6.8784853612							1.6032034612		1.8477232202	4.3933801859	1.7073218751	3.6764507789									5.1450904549		4.9752717716	5.831555797
PC 16:1/20:5																																					0.0039091292	0.0034835716	0.0034758292	0.0026129419	0.0040156616	0.0047182379																			0.0021162811	0.0047007027	0.0032065775	0.0025824685		0.0047129239																																										
PC 16:1/22:6																																					0.0137850766	0.0193468303	0.0151607153	0.0159307758	0.0214455202	0.0208028194	0.0122995701	0.010424165	0.0122760476	0.0116263486	0.0142421014	0.0134034173	0.0106460366	0.0172469564	0.0090355895	0.0275767472	0.0179752467	0.0161335084	0.0175334304	0.0136105404	0.0140556585	0.0237004353	0.0105213876	0.0171930459	0.0093453604	0.0202409693	0.0104221484	0.016901898	0.0123215996	0.0156787041	0.0215454836	0.0169414731	0.0173663318	0.0190413619	0.007474596	0.0115325453		1.5485885261		1.4745733171	1.3243986204	0.9910909214	2.5797119773	4.7523521412		3.8436144508	4.2532347998	4.0715475714																					2.6412023047		2.7542706965	3.3840405941
PC 17:0/18:1																																											0.0997460017	0.0749283017	0.1122105566	0.0869006362	0.0986445045	0.0973235421							0.1008802536		0.0960995215	0.1311253714	0.1170792665	0.0939053881							0.0909288648		0.0736119688	0.1174014899	0.056169666	0.0494353163							41.2613634421	64.3396257667		70.0342250298	56.6235488088	55.1886222314							7.9898358226		9.7805793784	17.0556242122	8.5716378241	9.9912694723												
PC 17:0/18:2								0.0097303917	0.0095840465		0.0071933498	0.0077766621																									0.0285954194	0.0380147132	0.039122069	0.0334552667	0.0354007307	0.0363418502	0.0365125302	0.0210296388	0.0318431191	0.0296311845	0.0318328528	0.0285835886		0.0481876833		0.0483708453		0.0361087847	0.031611279	0.0285910104	0.0248560108	0.0391929157	0.0311060404	0.0504958869	0.0344186136		0.0433566929	0.0358624685	0.0325335911	0.0327369756	0.0253299639	0.0420156601	0.0204615928	0.0333487232	0.0139813286	0.0113783335		12.8877707942		15.0168796171		12.7314394196	20.7809297139	25.4314056229		31.3662041862	24.9107061868	26.3955569216		4.0273416432		4.1405435886		5.9334921686	4.4053733459		6.1665468264	10.4418207814	4.7544609165	6.6431518891		7.7120970881		7.4323439048		8.9445079675			7.575677344		7.2866840282	8.0056479816
PC 17:0/20:3																																											0.0172979396	0.0111630161	0.0163400591	0.0171252181	0.0197591917	0.016393853							0.0161839962	0.0133679082	0.015315392	0.0140960709	0.014233667	0.0185979797							0.016233451	0.0178035902	0.0103250019	0.0180014239	0.0081145539								9.1896073131	12.1405927118		12.8904208902	10.5175615612	9.9793217704							2.0738191609		2.9002928569	4.2456418953	2.3200257253	2.1092426619												
PC 17:0/20:4																															0.0019061662	0.0043498362	0.0041900817	0.0041789848	0.0038125331	0.0059976696	0.0114570486	0.0097108525	0.018630997	0.0127004243	0.0083584476	0.0104172264	0.0192606838	0.0111557894	0.0185096003	0.016287305	0.0201803239	0.0151718017	0.0136250413	0.0107164312	0.0231030413	0.0144436114	0.0187913689	0.0097689401	0.022594003	0.0158135262	0.0172095593	0.0202288964	0.0162050775	0.0187340845	0.0139122979	0.0132033123	0.0177920424	0.0120014822	0.0131273876	0.0097379203	0.0204688364	0.0299383242	0.0117346002	0.0235909831	0.0077777339	0.0047055452		2.7810842052		3.757008594	2.7409507448	2.2768187674	6.9025518453	10.5155742555		12.5894377456	9.3674431609	9.0456793791							3.0132978621		3.7624593736	4.2705357818	3.0866195473	2.2474627501									6.5871804666		4.840325887	5.5828173664
PC 17:0/22:6																																					0.0039728169	0.0062881958	0.0087874026	0.0067151669	0.0055893648	0.0073402643	0.0149273447	0.0065441388	0.0118432624	0.0095050812	0.0126013823	0.0091913051	0.0095863659	0.0068163156	0.0111365001	0.0089318473	0.0074162225	0.0044359112	0.0138175612	0.008112833	0.0084137093	0.0108114326	0.0088051496	0.0067934802	0.0045069215	0.0028535188	0.007173907	0.0055497093	0.0055100825	0.0045163461	0.014561638	0.0156144589	0.0088968211	0.0119646225	0.003895884	0.0017546807							4.4149650403	6.1592544198		5.2223224943	5.2486727316	4.829486898																					2.6830798985		2.2644845299	3.1801163237
PC 17:1/18:0							0.0049993303	0.0076743929	0.006492941	0.0088560218	0.0065100171	0.0064075195							0.0029613265	0.0046363524	0.0042897386	0.0063014615	0.0033624386	0.0044400013							0.0025395145	0.0061641096	0.0025064815	0.0041613498	0.0023509395	0.0052897245							0.0171484789	0.0141915816	0.0188021932	0.011916658	0.0197902582	0.0199665986							0.0181749784	0.0159494731	0.0224053496	0.0178648234	0.0214430924	0.0173522981							0.0191666219	0.0221433344	0.0108640484	0.026355831	0.0105791328	0.006970142							6.5926303625	7.046554356		12.5028772379	6.9457936665	5.7882165024																					1.3184067045		2.2637735038	2.7901317188
PC 17:1/18:1							0.0098627665	0.0141058325	0.0127572617	0.0166202886	0.0077904167	0.0105962208							0.0087345917	0.0087706521	0.0060689571	0.0082728623	0.006986738	0.0088603985							0.0035731213	0.0095722892	0.0061898631	0.0087282034	0.0075940156	0.0087454189	0.0089163161	0.0085723629	0.0106188309	0.0082241964	0.0129594606	0.0100890841	0.0427862079	0.0353987323	0.0456173864	0.0415681931	0.0438910664	0.0495558943							0.0458135254	0.0476366535	0.0409610552	0.0616901959	0.0553065615	0.0545442951	0.0045816044	0.0083041224	0.006351085	0.0070852824	0.0067388686	0.0090234797	0.0491572462	0.0422155126	0.0331006009	0.0576341222	0.0266094718	0.0175134642							11.9426875877	22.5484410646		20.187654275	16.8742130566	21.8918864021							3.2045658528		3.6282542083	8.9028338245	3.5696257358	4.809003411									8.2259559209		11.8760100346	11.833054704
PC 17:1/18:2																																											0.010249942	0.0073915503	0.0103793192	0.0110501934	0.0073642729	0.0081216862																																																												
PC 18:0/18:1	0.1478481427	0.0882651294	0.099903724	0.0899982338	0.1227174964	0.0947204447	0.2647099065	0.3124827745	0.4161945179	0.3477692354	0.3207292369	0.2486580751	0.1869942645	0.0833090665	0.0913370793	0.0891627586	0.1225555037	0.0983916849	0.2062737874	0.1476454688	0.2317781369	0.1872541698	0.2167001693	0.2492889232	0.1089645698	0.0847826892	0.0839713932		0.1159980803	0.095016252	0.1398065058	0.1939490207	0.1602757047	0.1814564274	0.2249360508	0.2039630549	0.1007625209			0.0957170724	0.1773486101	0.1599042989	0.5787486162	0.3798399523	0.573756001	0.3824675128	0.6324675526	0.6212305235		0.0749420834		0.135665709	0.110578559		0.5198613318	0.2968878859	0.8141752556	0.5147241986	0.8348130319	0.4098615338	0.1910548783	0.1025515763		0.1241293249		0.119389869	0.6484025266	0.7009722951	0.4035946677	0.7664099313	0.3224650841	0.3464105541							453.2276099177	391.853653132		534.4086485983	446.3279716138	387.1784983275	9.0244802671	5.2248304977		7.6949879463		7.379225393	67.4486563413		72.6221052648	68.7614877957	63.3673878947	58.2905776175		13.2978780882	19.8215304005	13.1736826331					80.073786051		120.0171716641	97.0308443938
PC 18:0/18:2	0.2225460284	0.2277438435	0.2079084819	0.3168835639	0.5098062371	0.257164284	0.1474866448	0.1557405475	0.1581436908	0.2049893943	0.1423092081	0.1270038104	0.3445453632	0.1633199288	0.2600960786	0.1778522326	0.1245080979	0.2587040993	0.0775812078	0.0634887144	0.0553654576	0.06799568	0.0894459132	0.1274224348	0.2049339551	0.1728590171	0.1729868513	0.1988926759	0.2939099156	0.2092718267	0.0380593892	0.0767678296	0.0623229948	0.0607674827	0.0690859464	0.0775473884	0.7711024864	0.8884168547	1.1712814374	0.7171141316	0.9906916073	0.8485277096	0.442346949	0.2485890295	0.3569508242	0.2733512799	0.4242112055	0.3921374338	1.2750941193	0.9567888073	1.6200736426	1.2209414136	1.0133881588	0.900377432	0.4007480051	0.2658571218	0.4826685888	0.3790221824	0.4526560924	0.473275602	1.5899890442	0.904146259	1.6484533457	0.9924069319	1.4171493225	0.9057801013	0.4742508467	0.6216440037	0.2580758957	0.5234215031	0.1868191366	0.1619515801		360.1810940673		342.5371469023	278.1231726884	285.5323502339	264.7708718312	316.7255858566		359.760740124	311.3084438279	277.4846060105	75.2543661707	78.6872954235		78.3368757663	78.6410904815	97.6847517579	69.3131002232		78.4326868877	81.9382699615	61.4672869096	81.0401213201		163.5019886783	176.4808657233	136.9896501514		164.6202916049			91.5432905435		84.0120301039	87.6054018734
PC 18:0/18:3																																					0.0091856287	0.0109864006	0.0108473494	0.0093172659	0.0116564151	0.0087497981	0.0166844777	0.00552549	0.0088870606	0.0099069953	0.0128716409	0.0123483046	0.0106113232	0.0136222575	0.0143933635	0.0107272559	0.0137089328	0.0081087989	0.0105769702	0.0062289123	0.0113962177	0.0087365654	0.0199886467	0.0154664009	0.0119220048	0.0107323025	0.0132418133	0.0119646115	0.0128790426	0.0130330315	0.008580799	0.0135429801	0.0032858853	0.016796301	0.0033810884	0.0022548273		2.1615790171		2.4754984113	1.9310422552	1.9092819852	5.1667067049	4.0196497461		7.2358324357	4.2033024038	4.4823391148																					1.3691807083		0.9540174412	1.7885981531
PC 18:0/20:1																																											0.0044847882	0.003351035	0.0050444395		0.0053627473	0.0072807472													0.0031108218		0.0038420909	0.0025753347	0.0044459323														3.0300901999	4.5930368849		5.9438935693	3.6166052877	6.087173561																					1.1395089246		1.983369251	1.4346839783
PC 18:0/20:2							0.0057911264	0.004392316	0.0048335845	0.0030081126	0.0041110118	0.0040285118														0.0034985878		0.0046193676	0.0032747444	0.0024804078							0.0060168166	0.0064570925	0.0108741662	0.0052555408	0.0118059529	0.0099925935	0.018507703	0.0128808382	0.0194330661	0.0128887053	0.0205845839			0.0061116616	0.0100919932	0.0110742535	0.0081393245	0.0030526316		0.0104624838		0.0149178003	0.0192086448	0.008086041	0.012601021	0.0078203026	0.0172139573	0.0073674413	0.0146526109	0.010541302														9.0542548361		12.7386512183		8.9665362968																								
PC 18:0/20:3	0.020127838			0.0217220508	0.0204895058	0.0228972316	0.0464147866	0.0396721468	0.0479847895	0.0415400036	0.0590353132	0.0446467756			0.0170295791	0.0202038655	0.0107396257	0.0188867019	0.0315720962	0.021796689		0.0235909049	0.0287799438	0.0339122394	0.0240812623	0.0188807317	0.0153213902	0.0177180175	0.0277485051	0.0145882705	0.017634848	0.0309526049	0.0201448894	0.0285753537	0.0349098555	0.0287957676	0.0939609718	0.0848866578	0.1324674303	0.0687867408	0.1037656521	0.0913566788	0.2505802788	0.1098242997	0.1615955983	0.141427342	0.2086986124	0.1698991332	0.1126351621	0.0578517231	0.1157375736	0.0838686198	0.1157892447		0.1892748512	0.1122804995	0.390087108	0.1349880582	0.2260283929	0.1481066918	0.1393764073	0.1071163539	0.1781270526	0.1121338643	0.1320140067	0.1112986372	0.2231262289	0.2489781981	0.1521095853	0.2451303707	0.1022691118	0.1009229339		14.2845738569			12.2271168634	13.2984926978	102.436562643	102.6548774111		105.2025631859	125.0136725449	87.7423031086							43.9268204267		45.0061508536	30.7468671352	36.1179629214	20.2892917635		6.8451798206	8.5266376821	5.6453945389		5.8788761045			47.373001652		52.3092619759	49.0382501093
PC 18:0/20:4	0.0876044524	0.0798255498	0.0952427214	0.0928845427	0.0932721245	0.0958860917	0.1106493544	0.1001623589	0.1353703858	0.130565188	0.1337454573	0.0944876224	0.1195394011	0.0732122183	0.1048591907	0.0919926787	0.0664915602	0.0849255457	0.0926126459	0.0811680232	0.0939174233	0.1066894927	0.0773091218	0.0861260686	0.0868589463	0.0975665149	0.0720943487	0.0828148626	0.1049552719	0.0662109529	0.0472561814	0.1121899584	0.0855503347	0.0986367874	0.0893719127	0.1035224566	0.258587172	0.219168427	0.4262483126	0.2057770233	0.2123817536	0.266060067	0.2530098338	0.1109055795	0.1771538591	0.132349055	0.1955715536	0.1941838689	0.496060404	0.2634226578	0.7275767506	0.316060241	0.4352383149	0.2124068571	0.2065250283	0.136778224	0.2764075878	0.1742526602	0.2183782338	0.167111418	0.4757538226	0.2600962778	0.5546862436	0.2868651799	0.5471848538	0.2126933127	0.2475687608	0.3469953206	0.1561497719	0.2653820851	0.0990895764	0.0977189619		59.8296360336		62.218245217	55.9990904676	52.899632409	103.3376427659	86.9793020455		90.777289977	107.565814049	88.9146707649	26.5186347921	15.4053694841		21.9308096889	34.4561171041	14.7605861504	47.3271729915		48.890765697	40.7386788786	38.5933469573	29.4717865601		30.7810537321	67.9948464075	27.5692186798		35.2092332038			56.5992131834		45.4368347868	48.6436596139
PC 18:0/20:5																																					0.0327390389	0.0199790662	0.0517292468	0.0166140996	0.0297843068	0.0240548314	0.0288185502	0.010012693	0.0214312243	0.0089840087	0.0195121373	0.0141344901	0.0405389088	0.0205348035	0.0361620559	0.0278453717	0.0432692988	0.0097932763	0.035702707	0.0103951839	0.0313623239	0.02108659	0.0302717978	0.0254219763	0.0774647381	0.02101963	0.0673178078	0.0217042164	0.0604553735	0.0317579339	0.0296066474	0.0492413487	0.0132691923	0.0384644705	0.0057120172	0.0078851434							6.4766177694	3.7002447892		6.4502296876	8.1724668783								3.4933192185		3.5058623901	1.8506209627	2.7197364466	1.2389361027												
PC 18:0/22:4	0.0048422859		0.0039325519		0.0025734735		0.003678799	0.0037147037	0.0051952032	0.0068775167	0.0059010832	0.0036436215	0.0065032025	0.002568133	0.003466789	0.0036002919		0.0024901001	0.0040130773	0.0059991388	0.0065057972	0.0057193623	0.0021148533	0.004610164							0.0028042786	0.0041722246	0.0044658143	0.0049985531	0.0038172487	0.005495215																			0.0049022289		0.0051520091		0.0057687097	0.0019101848																																																
PC 18:0/22:6	0.0204809819	0.0208449771	0.0174090966	0.0255378949	0.0236179363	0.0188828481	0.0221693807	0.0150559369	0.0173263523	0.0165877624	0.0171957844	0.0149878861	0.0238201296	0.0170162272	0.028614605	0.0222551073	0.0148689156	0.022173659	0.0101349967	0.0117058716	0.0123152557	0.0156905229	0.008714508	0.0118125903	0.0190041816	0.0181512024	0.0180897153	0.0210404277	0.0273193298	0.0140485878	0.00708062	0.0168744428	0.008357738	0.0129472241	0.0154911936	0.0137722631	0.1314216536	0.1673474706	0.2011180265	0.1389050828	0.1502133567	0.1552064282	0.1697937484	0.0720708933	0.1402336497	0.0800774075	0.1445270311	0.1040718533	0.2570153399	0.15518763	0.2868902602	0.2365730364	0.1859853407	0.1673607225	0.1217895821	0.077331346	0.159412003	0.1047118716	0.1429263387	0.0925811138	0.2294883844	0.1267469903	0.2716539867	0.1445108232	0.227382782	0.1352847681	0.1633307335	0.2107738874	0.0942263196	0.1833288339	0.0703437679	0.0611496149		28.4301315641		31.0797186641	24.3321389207	22.3432544037	53.0656205131	47.6319293941		41.1446499956	60.564704426	41.066643799	12.6494407625	7.1170928942		11.2225127769	12.1333322302	7.5803207957	23.7907646423		27.3764641649	12.9054333862	21.9233669731	20.2879624568			27.3196411626	12.0570888644		15.5487835852			22.0139422217		22.0127201051	21.8003982035
PC 18:1/18:1	0.0556750475	0.0544295754	0.0487334926	0.0573071011	0.0435133025	0.0502205058	0.170181157	0.231096293	0.2169771959	0.2389477687	0.2085520489	0.1796746448	0.077268525	0.0372700488	0.0416899697	0.0464103857	0.0372536465	0.0482390987	0.1635495292	0.1558101118	0.1208069597	0.1564677074	0.1287444625	0.1463562782	0.0378414313	0.0442157617	0.0393114695	0.0483697312	0.0456917716	0.043990884	0.0926707511	0.1658760858	0.1424325704	0.172967189	0.1480174439	0.1605903536	0.1158441142	0.0777625978	0.1546218477	0.0667433265	0.1387092977	0.1415552113	0.5545882189	0.5732576015	0.6614108044	0.6917160411	0.7802403911	0.7345106553	0.0901325649	0.0378615082	0.0466807377	0.0755387095	0.1465112146	0.0398341786	0.8674635983	0.5347498894	0.9502575585	0.936681888	0.9987940652	0.5630951242	0.0726999875	0.08738274	0.1242221949	0.0689840321	0.1121594257	0.081552585	0.8705177826	0.7825626394	0.584997102	0.9105249194	0.559937068	0.5132598691		13.45335053		13.7891593978	14.3044682995	12.635593464	199.8248717047	365.1317392246		379.4094238887	311.089099165	342.391937906	3.8447128722	3.1535852971		3.9890624727	3.1771098176	4.3988258434	53.7771293121		59.3092861952	94.0128340966	59.398558804	57.5201081105		10.1848169484	7.2470606181	7.2888937506		7.8972245595			111.964765059		274.3079412257	231.338584136
PC 18:1/18:2	0.0941655862	0.1199747758	0.0958253134	0.142756377	0.1420773156	0.1540235878	0.0891378561	0.1358557259	0.1324730511	0.1483886036	0.1010033805	0.094741652	0.1887263898	0.0673072137	0.0965015663	0.1025860472	0.0720163564	0.1396565769	0.08998761	0.0700484009	0.0547252528	0.0682341196	0.0750512236	0.1239755242	0.0929829168	0.0937224634	0.0914004469	0.1096092742	0.1140371038	0.1106367283	0.0499806311	0.1047692894	0.0719840094	0.085987985	0.0658358192	0.0817979341	0.3889354891	0.3323106096	0.4784317651	0.379607863	0.4716403655	0.5020875672	0.3572477127	0.2694294217	0.3373997093	0.3544382795	0.3807343721	0.4145306775	0.2647596035	0.2537358344	0.2997282357	0.4111558205	0.47380233	0.2216914589	0.5032472656	0.3747504788	0.4281334055	0.5026406678	0.4616808073	0.4307891303	0.3675559382	0.4160709339	0.5143233274	0.3377407916	0.4343448908	0.3271743437	0.4436049996	0.4674590337	0.3090923714	0.4666362924	0.2483897554	0.2244240826		88.9389961283		79.1268792685	67.1332340695	69.9180694556	116.6580454413	197.6338970331		225.2877878373	151.292687565	193.4180160401	13.5889657788	20.5199512328		25.6554083802	14.2440519806	31.0997063835	36.4855673947		40.0281432926	62.3273583314	37.5487666936	44.4451807852		48.3488734255	35.1114233213	41.4987640747		47.4569185242			88.9230218784		109.0973121491	104.92516753
PC 18:1/18:3																																					0.0134276143	0.0138105683	0.0160376025	0.0141858288	0.0206996766	0.0171533871	0.0175573671	0.010332398	0.0140479682	0.0170077895	0.0123936128	0.0173715471	0.0082663523	0.0104240661	0.0070053343	0.0118785868	0.0169564979	0.0137559769	0.0178058098	0.0148413334	0.0154238214	0.0197444797	0.019732022	0.018857119	0.0086554384	0.011497032	0.0120142033	0.0132185537	0.0109085837	0.0128668819	0.0137645567	0.0141720193	0.007907981	0.0180133391	0.005307721	0.0056724952		1.5711362288		2.1455612372	1.2230872593	1.4867127534	3.0304332984	4.796758347		6.3113155367	4.5674038898	4.9791902468																								
PC 18:1/20:0																																																																															4.3037364049	6.3157703089		8.1430446857	4.7882306112	7.0957205254																								
PC 18:1/20:1							0.0051115525	0.0093566915	0.0056597789	0.0106995139	0.0079014242	0.0079738522							0.002723381	0.0066139648	0.003548889	0.0076076797	0.0046456299	0.0047436032													0.0015728034	0.0037503992	0.0047900034	0.0061317964	0.0118025306	0.0107216522	0.0173769422	0.0322252437	0.0222057368	0.0369565351	0.0232837927	0.0438838695							0.0239302684	0.036781465	0.0290129107	0.0626630837	0.0302121822	0.0361921136	0.0017458619	0.006653022	0.0035171742	0.0039977117	0.0050130215	0.0070923832	0.0306620802	0.0209806237	0.0339801152	0.0227932381	0.0358922295	0.0321050391							8.4126835165	21.470840998		22.9400175832	12.5352852226	23.9385507097							2.001528456		1.9968264873	4.5580729389	1.872938397	2.5811632303									8.5541122527		17.5296695735	15.2855494111
PC 18:1/20:2																																					0.0047804861	0.0033041163	0.0061051904	0.0025637205	0.0076631992	0.009277767	0.0189646007	0.0218058391	0.0231338391	0.0349576353	0.0264366645	0.0365651782	0.0020030553	0.0022946272	0.003350732	0.0061368293	0.0068467501	0.0023741885	0.0283636446	0.0201946938	0.0309830652	0.0283725475	0.0261413599	0.0172734631	0.0037322569	0.0083211411	0.0061208657	0.0045229681	0.0047977776	0.0050950789	0.0256270522	0.019971776	0.024387852	0.031922575	0.0205588832	0.0152179584							4.3262902732	11.2348268991		10.5136996303	7.9277701358	7.1428466635																					7.430508562		13.534340939	10.3256736311
PC 18:1/20:3	0.0058115633	0.0042484871	0.0080788859	0.0091842646	0.0027744954	0.0092922417	0.0230587193	0.0248103539	0.0280296369	0.0314635355	0.028681643	0.0243961514	0.0073460597	0.0042625069	0.0024807715	0.0064260795	0.0033020606	0.0036498825	0.0149448804	0.0132969667			0.0111618902	0.0155913177	0.0054282761	0.0070996556	0.0039409645	0.0056190576	0.0054609834	0.0044516725	0.0101047698	0.0147230146	0.0157917769	0.0202939623	0.0164970466	0.0177324952	0.0516323641	0.0312189541	0.0563796991	0.0323670721	0.051848478	0.0533222513	0.1491228484	0.1316558221	0.1744548146	0.1829169853	0.1720135184	0.1768774983	0.0205591464	0.0154844397	0.0221916757	0.0364466839	0.0518766844	0.0148601505	0.1907001033	0.1240043455	0.2648731285	0.1735453383	0.2152450244	0.1250847293	0.0329500602	0.0472699775	0.0540414042	0.0328817353		0.0437107354	0.1964129028	0.2059306956	0.1425568756	0.182523867	0.1128498164	0.1084703117							47.6987126222	76.3898429686		74.7945983523	70.4893811061	67.7596633906							18.3171437645		20.7163443671	23.6653109046	18.9124727161	12.3002863537									49.5310592691		76.4103805997	71.6762318526
PC 18:1/20:4	0.0230867564	0.0200029376	0.025230472	0.0235064909	0.0206250382	0.0201307979	0.0512145761	0.0667023891	0.0605133306	0.0732518658	0.0588777065	0.0619340741	0.0268790613	0.0184960023	0.017438568	0.021625998	0.0141644593	0.0195569029	0.040341638	0.0486155421	0.0389918793	0.0534297139	0.0272984932	0.039160284	0.0180873084	0.0243312191	0.0163792039	0.0240930387	0.0198738934	0.0188663703	0.0242036259	0.047529233	0.044109769	0.0540433593	0.0382028928	0.0495330146	0.1274001621	0.0843913891	0.1599802183	0.0832836583	0.1004675336	0.112917213	0.1601683055	0.110495461	0.155926804	0.1512283848	0.1322010654	0.1309338864	0.105718801	0.0656556851	0.1240069362	0.1076215516	0.1627787952	0.0571788368	0.2055124054	0.1407427149	0.1906148719	0.1852679367	0.1917689444	0.1426115448	0.104401599	0.1148073872	0.1502470371	0.0874084603	0.1546013568	0.0745415018	0.2074033868	0.2319646587	0.137690446	0.1974357054	0.1049159776	0.0868265708		11.432976144		12.4338836526	13.6525692452	11.6963169842	42.8964088455	63.5476748356		54.409662135	48.3477954273	54.9860532345	2.4586206062	4.0416457101		4.6745935025	3.3347004143	3.2435640311	16.7363777875		21.3014127104	24.3108418046	18.4432763045	17.9783170748		8.0602492875	9.1155351413	6.5709143168		8.4009825662			47.126233289		54.7580704814	58.6527172856
PC 18:1/20:5																																					0.0258876639	0.0134089562	0.0291071117	0.0164587106	0.0223219452	0.0219567027	0.0263299774	0.0141355234	0.0238257687	0.0173907661	0.0255635051	0.0223051914	0.014914434	0.0106382071	0.0103973144	0.0181458022	0.025715946	0.0064843787	0.0423860641	0.0223629103	0.0273273499	0.0332754112	0.0349058479	0.0241557841	0.0234527277	0.0163962218	0.0290908488	0.0128714946	0.027295204	0.0166411092	0.0283892724	0.049408944	0.0162158808	0.0411877684	0.0077453992	0.0120651347							3.5247540175	4.6905315978		5.5681471864	5.5986980765	5.807729514							2.8157319403		2.4449838832	2.8651029396	2.4528314269	1.7763486649									2.2209255812		4.0461784733	4.2379618172
